Date,Open,High,Low,Close,Adj Close,Volume
40126,11654.700195,11816.799805,11653.799805,11816.799805,11816.788086,141000
40127,11807.400391,11891.900391,11777.799805,11814.000000,11813.988281,182200
40128,11822.900391,11893.599609,11784.900391,11801.400391,11801.388672,187200
40129,11790.200195,11916.400391,11757.400391,11834.500000,11834.488281,209800
40130,11835.299805,11868.599609,11754.099609,11867.000000,11866.988281,203200
40133,11943.000000,12007.099609,11910.099609,11986.900391,11986.888672,188800
40134,11964.900391,12016.099609,11928.599609,11959.400391,11959.388672,175400
40135,12004.000000,12102.599609,11999.299805,12034.400391,12034.388672,174200
40136,12028.400391,12029.700195,11817.000000,11846.200195,11846.188477,176200
40137,11888.900391,11942.200195,11702.200195,11719.299805,11719.288086,203600
40140,11845.900391,11975.900391,11832.900391,11940.500000,11940.488281,131800
40141,11832.799805,11973.000000,11808.000000,11905.200195,11905.188477,142800
40142,12004.099609,12021.500000,11900.599609,11965.799805,11965.788086,131600
40143,11894.200195,11904.500000,11639.200195,11657.500000,11657.488281,180200
40144,11431.400391,11829.200195,11415.799805,11776.799805,11776.788086,205600
40147,11839.400391,11874.599609,11603.599609,11644.700195,11644.688477,169800
40148,11746.200195,11878.200195,11735.900391,11862.099609,11862.087891,185800
40149,11856.700195,11930.500000,11788.200195,11868.799805,11868.788086,163000
40150,11969.000000,11998.299805,11881.299805,11905.299805,11905.288086,161000
40151,11864.400391,12055.299805,11831.599609,12032.200195,12032.188477,188000
40154,11975.799805,12065.000000,11930.500000,12011.799805,12011.788086,120800
40155,11957.299805,12035.000000,11758.400391,11808.900391,11808.888672,153000
40156,11771.700195,11833.700195,11497.400391,11541.200195,11541.188477,291200
40157,11535.099609,11610.400391,11468.700195,11594.700195,11594.688477,226200
40158,11610.500000,11676.700195,11598.299805,11616.000000,11615.988281,210800
40161,11705.400391,11748.900391,11645.500000,11705.900391,11705.888672,151200
40162,11696.700195,11757.500000,11592.400391,11735.500000,11735.488281,185800
40163,11747.099609,11875.200195,11739.700195,11863.200195,11863.188477,207600
40164,11764.400391,11820.500000,11648.599609,11696.900391,11696.888672,190800
40165,11709.599609,11814.099609,11622.599609,11645.000000,11644.988281,255600
40168,11696.900391,11843.000000,11656.799805,11830.799805,11830.788086,160000
40169,11810.200195,11943.400391,11810.000000,11890.799805,11890.788086,148400
40170,11957.099609,11990.400391,11916.400391,11967.500000,11967.488281,124600
40175,12014.000000,12070.900391,11995.700195,12023.200195,12023.188477,92200
40176,12034.700195,12056.500000,11985.200195,12035.099609,12035.087891,99400
40177,12018.400391,12020.099609,11923.000000,11940.000000,11939.988281,103400
40182,11986.500000,12145.099609,11986.099609,12145.099609,12145.086914,184200
40183,12141.799805,12240.500000,12139.799805,12204.400391,12204.387695,238400
40184,12216.400391,12230.700195,12147.599609,12222.500000,12222.487305,123800
40185,12163.000000,12199.700195,12079.099609,12166.299805,12166.287109,192400
40186,12218.000000,12232.200195,12079.900391,12163.000000,12162.987305,213200
40189,12192.500000,12233.900391,12066.099609,12074.500000,12074.487305,230800
40190,12094.400391,12134.200195,11941.099609,11966.099609,11966.087891,186800
40191,11923.000000,12027.200195,11909.599609,11958.299805,11958.288086,181800
40192,12049.099609,12050.400391,11902.299805,11999.799805,11999.788086,153800
40193,12028.500000,12085.299805,11818.599609,11845.000000,11844.988281,236400
40196,11888.500000,11897.700195,11788.799805,11870.700195,11870.688477,95600
40197,11850.400391,12049.200195,11772.500000,12022.599609,12022.587891,202400
40198,11987.299805,12039.000000,11642.500000,11709.000000,11708.988281,233600
40199,11771.799805,11788.799805,11414.099609,11444.000000,11443.988281,288200
40200,11410.000000,11423.500000,11204.500000,11373.400391,11373.388672,302600
40203,11275.400391,11383.299805,11223.700195,11249.299805,11249.288086,203600
40204,11158.799805,11385.500000,11140.400391,11347.299805,11347.288086,217400
40205,11199.500000,11203.900391,10997.700195,11042.200195,11042.189453,328400
40206,11154.900391,11200.500000,10829.299805,10829.299805,10829.289063,287000
40207,10904.000000,11045.299805,10821.200195,10947.700195,10947.689453,222400
40210,10852.400391,11033.700195,10839.400391,10995.200195,10995.189453,202800
40211,11022.400391,11158.400391,10945.500000,11140.900391,11140.888672,208600
40212,11189.599609,11201.599609,10867.799805,10888.400391,10888.389648,269200
40213,10882.299805,10920.099609,10220.700195,10241.700195,10241.689453,503400
40214,10123.299805,10277.500000,9916.599609,10103.299805,10103.290039,537800
40217,10132.099609,10259.200195,9970.900391,10206.299805,10206.289063,310600
40218,10160.799805,10339.200195,10084.900391,10275.400391,10275.389648,279600
40219,10383.099609,10543.099609,10358.900391,10455.000000,10454.989258,306800
40220,10554.500000,10557.400391,10162.700195,10281.700195,10281.689453,263000
40221,10393.900391,10409.799805,10149.200195,10224.900391,10224.889648,183600
40224,10298.500000,10386.799805,10240.299805,10293.599609,10293.588867,110000
40225,10397.900391,10430.500000,10230.400391,10393.900391,10393.889648,151800
40226,10470.900391,10551.500000,10426.500000,10498.599609,10498.588867,198800
40227,10466.700195,10574.200195,10417.900391,10574.200195,10574.189453,197400
40228,10472.400391,10676.700195,10404.000000,10676.700195,10676.689453,244800
40231,10752.500000,10773.599609,10541.099609,10570.500000,10570.489258,150200
40232,10597.599609,10638.599609,10267.500000,10312.900391,10312.889648,212000
40233,10304.700195,10333.799805,10089.400391,10254.000000,10253.989258,221800
40234,10195.599609,10312.400391,10047.200195,10126.200195,10126.189453,219800
40235,10243.400391,10345.200195,10118.400391,10333.599609,10333.588867,230200
40238,10434.700195,10504.900391,10287.599609,10434.900391,10434.889648,164800
40239,10441.799805,10532.900391,10339.299805,10521.500000,10521.489258,176200
40240,10485.099609,10679.500000,10411.799805,10664.500000,10664.489258,194800
40241,10595.599609,10814.599609,10577.099609,10745.299805,10745.289063,231200
40242,10780.099609,11032.799805,10718.599609,11019.799805,11019.789063,217400
40245,11103.099609,11123.799805,11031.700195,11078.299805,11078.289063,170600
40246,11101.099609,11108.599609,10911.099609,11002.799805,11002.789063,170600
40247,11018.299805,11121.000000,10976.799805,11121.000000,11120.988281,166400
40248,11076.200195,11128.000000,10988.299805,11045.400391,11045.389648,156000
40249,11078.900391,11181.299805,11049.400391,11077.000000,11076.989258,148400
40252,11069.900391,11078.299805,10932.200195,10957.799805,10957.789063,145600
40253,11028.599609,11061.799805,10921.099609,11059.299805,11059.289063,167000
40254,11128.000000,11190.000000,11090.400391,11166.799805,11166.788086,172200
40255,11119.599609,11156.400391,11021.299805,11073.500000,11073.489258,177400
40256,11132.400391,11141.400391,10929.599609,10990.799805,10990.789063,277800
40259,10959.599609,10960.400391,10694.200195,10861.900391,10861.889648,212800
40260,10884.500000,11013.900391,10864.799805,10996.200195,10996.189453,215000
40261,11027.000000,11041.099609,10747.500000,10866.299805,10866.289063,217800
40262,10908.500000,11092.799805,10825.900391,11091.400391,11091.388672,189800
40263,11054.099609,11124.000000,11004.000000,11071.099609,11071.088867,150000
40266,11108.200195,11166.400391,11013.000000,11091.000000,11090.988281,134400
40267,11133.599609,11157.000000,10968.000000,10980.700195,10980.689453,131800
40268,10942.799805,11014.799805,10774.000000,10871.299805,10871.289063,196200
40269,10950.400391,11067.900391,10893.000000,11067.900391,11067.889648,127800
40274,11143.200195,11185.099609,10968.200195,11160.599609,11160.587891,165600
40275,11152.299805,11235.700195,11083.200195,11191.299805,11191.288086,213800
40276,11134.000000,11153.000000,10977.000000,11076.299805,11076.289063,203000
40277,11161.099609,11408.500000,11139.500000,11394.200195,11394.188477,257600
40280,11468.000000,11554.799805,11416.099609,11460.799805,11460.788086,191800
40281,11415.799805,11535.700195,11403.500000,11461.000000,11460.988281,196600
40282,11519.599609,11566.099609,11460.200195,11503.700195,11503.688477,155800
40283,11533.099609,11543.900391,11372.000000,11523.500000,11523.488281,196800
40284,11441.700195,11546.900391,11210.500000,11259.700195,11259.688477,318000
40287,11155.500000,11264.099609,11118.200195,11199.500000,11199.488281,200600
40288,11256.299805,11334.700195,11140.099609,11305.599609,11305.587891,186400
40289,11328.500000,11337.299805,11041.799805,11064.700195,11064.689453,210800
40290,11045.099609,11079.200195,10753.400391,10821.900391,10821.889648,297200
40291,10833.200195,11027.299805,10759.700195,10918.200195,10918.189453,225400
40294,11042.700195,11092.599609,10837.799805,10939.299805,10939.289063,243600
40295,10884.599609,10904.500000,10480.900391,10480.900391,10480.889648,317200
40296,10350.799805,10480.299805,10077.900391,10167.000000,10166.989258,502800
40297,10190.700195,10511.299805,10138.599609,10441.000000,10440.989258,325200
40298,10477.099609,10648.599609,10382.200195,10492.200195,10492.189453,270800
40301,10426.200195,10452.200195,10272.000000,10422.799805,10422.789063,162600
40302,10363.599609,10411.799805,9812.799805,9859.099609,9859.089844,462200
40303,9864.599609,9904.500000,9505.700195,9635.200195,9635.190430,516200
40304,9539.200195,9837.500000,9267.500000,9352.599609,9352.589844,460600
40305,9175.400391,9568.799805,8925.900391,9046.099609,9046.090820,539400
40308,9059.200195,10351.900391,9058.599609,10351.900391,10351.889648,694200
40309,10056.700195,10146.799805,9731.299805,10008.599609,10008.589844,372000
40310,9927.900391,10284.900391,9812.200195,10089.799805,10089.790039,296200
40311,10222.500000,10222.500000,9846.299805,9977.500000,9977.490234,230200
40312,9891.099609,9896.799805,9192.599609,9314.700195,9314.690430,397400
40315,9224.299805,9488.400391,9140.500000,9286.099609,9286.089844,292000
40316,9480.900391,9716.799805,9419.599609,9627.599609,9627.589844,280400
40317,9430.299805,9518.400391,9233.200195,9376.500000,9376.490234,292600
40318,9471.700195,9564.099609,9037.500000,9270.500000,9270.490234,323400
40319,9288.500000,9443.500000,9005.900391,9407.299805,9407.290039,468400
40322,9514.799805,9552.299805,9169.799805,9287.900391,9287.890625,184400
40323,8969.900391,9027.400391,8812.099609,9004.400391,9004.391602,342200
40324,9156.000000,9241.799805,9042.599609,9042.599609,9042.590820,329200
40325,9129.500000,9395.099609,8906.799805,9334.900391,9334.890625,351400
40326,9452.099609,9492.099609,9372.200195,9425.500000,9425.490234,237600
40329,9346.099609,9403.799805,9328.400391,9359.400391,9359.390625,114200
40330,9282.200195,9356.200195,9019.400391,9299.700195,9299.690430,241600
40331,9212.099609,9304.500000,9031.900391,9268.000000,9267.990234,229400
40332,9469.700195,9488.799805,9258.299805,9276.200195,9276.190430,209200
40333,9289.599609,9315.099609,8881.700195,8923.400391,8923.391602,324000
40336,8825.200195,8962.599609,8664.000000,8795.299805,8795.291016,244800
40337,8880.400391,8888.900391,8563.599609,8669.799805,8669.791016,263200
40338,8725.900391,8868.700195,8610.599609,8868.700195,8868.691406,273000
40339,8807.799805,9242.599609,8712.299805,9198.200195,9198.190430,291800
40340,9276.000000,9648.700195,9265.700195,9561.700195,9561.690430,422400
40343,9662.000000,9690.700195,9483.700195,9584.000000,9583.990234,265800
40344,9475.799805,9764.900391,9414.000000,9742.000000,9741.990234,257000
40345,9803.900391,9838.799805,9572.200195,9683.299805,9683.290039,250800
40346,9671.000000,9841.299805,9650.900391,9755.099609,9755.089844,239400
40347,9774.799805,10051.799805,9773.599609,9971.799805,9971.790039,398800
40350,10127.700195,10209.500000,10016.000000,10071.900391,10071.890625,204000
40351,10020.700195,10071.700195,9872.000000,10016.099609,10016.089844,225600
40352,9896.599609,10031.299805,9824.700195,9886.000000,9885.990234,186400
40353,9953.700195,9969.799805,9549.299805,9586.500000,9586.490234,221800
40354,9576.400391,9677.599609,9451.500000,9535.000000,9534.990234,229400
40357,9612.400391,9705.200195,9490.099609,9688.500000,9688.490234,186800
40358,9525.400391,9544.900391,9160.400391,9160.400391,9160.390625,247600
40359,9212.099609,9407.400391,9122.599609,9263.400391,9263.390625,280000
40360,9041.700195,9341.000000,8977.700195,9178.200195,9178.190430,277600
40361,9228.000000,9434.299805,9158.700195,9250.799805,9250.790039,209600
40364,9247.299805,9367.299805,9202.000000,9281.500000,9281.490234,153600
40365,9356.000000,9698.099609,9346.299805,9615.000000,9614.990234,222600
40366,9529.799805,9987.400391,9457.000000,9987.400391,9987.390625,345200
40367,10067.900391,10120.700195,9929.599609,10080.500000,10080.490234,321000
40368,10165.400391,10185.500000,10044.700195,10127.299805,10127.289063,204200
40371,10145.400391,10146.400391,9967.500000,10058.200195,10058.190430,153800
40372,10084.599609,10259.500000,10044.000000,10259.500000,10259.489258,181600
40373,10309.599609,10315.200195,10159.400391,10278.500000,10278.489258,183800
40374,10232.700195,10318.700195,10077.299805,10160.200195,10160.189453,249600
40375,10196.200195,10253.900391,9913.299805,9991.700195,9991.690430,206800
40378,9961.299805,10157.599609,9849.900391,9929.799805,9929.790039,154000
40379,10036.200195,10076.200195,9804.900391,10061.299805,10061.290039,192400
40380,10129.099609,10168.299805,10003.500000,10040.799805,10040.790039,185000
40381,9974.400391,10334.700195,9967.799805,10302.900391,10302.889648,203200
40382,10257.500000,10417.299805,10221.400391,10388.200195,10388.189453,279600
40385,10476.700195,10512.400391,10331.000000,10506.700195,10506.689453,174600
40386,10544.799805,10684.700195,10533.099609,10645.000000,10644.989258,257400
40387,10712.400391,10721.799805,10595.900391,10643.900391,10643.889648,196600
40388,10678.000000,10788.000000,10602.500000,10659.500000,10659.489258,217400
40389,10607.799805,10638.599609,10430.299805,10499.799805,10499.789063,214600
40392,10535.400391,10860.799805,10489.799805,10835.400391,10835.389648,219400
40393,10781.900391,10884.000000,10727.400391,10871.400391,10871.389648,183000
40394,10865.400391,10905.700195,10720.500000,10843.299805,10843.289063,150800
40395,10868.400391,10953.099609,10786.400391,10840.000000,10839.989258,150200
40396,10886.200195,10907.299805,10576.500000,10651.099609,10651.088867,166800
40399,10802.799805,10831.200195,10764.799805,10812.599609,10812.588867,106400
40400,10757.299805,10801.900391,10673.900391,10718.500000,10718.489258,117600
40401,10631.900391,10688.099609,10336.000000,10374.799805,10374.789063,208200
40402,10335.000000,10432.400391,10259.700195,10342.400391,10342.389648,173600
40403,10438.400391,10448.200195,10201.599609,10275.799805,10275.789063,165400
40406,10284.500000,10335.700195,10143.700195,10258.299805,10258.289063,119600
40407,10283.700195,10380.500000,10203.900391,10369.500000,10369.489258,138800
40408,10322.799805,10411.900391,10250.900391,10391.000000,10390.989258,107400
40409,10441.000000,10538.200195,10225.599609,10238.000000,10237.989258,175800
40410,10220.900391,10302.599609,10018.700195,10094.299805,10094.290039,154400
40413,10117.099609,10306.200195,10087.700195,10221.200195,10221.189453,119938000
40414,10129.500000,10140.700195,9954.799805,10052.299805,10052.290039,157979000
40415,10034.700195,10088.700195,9773.799805,9894.000000,9893.990234,186301000
40416,9992.799805,10056.400391,9934.799805,10004.400391,10004.390625,138039000
40417,9951.299805,10164.799805,9938.099609,10148.200195,10148.189453,148166000
40420,10201.500000,10211.599609,10097.700195,10136.000000,10135.989258,74499000
40421,9980.900391,10187.000000,9964.200195,10187.000000,10186.989258,181126000
40422,10232.700195,10544.799805,10170.099609,10544.799805,10544.789063,200281000
40423,10513.900391,10578.599609,10467.700195,10537.599609,10537.588867,148750000
40424,10556.900391,10708.799805,10503.099609,10599.400391,10599.389648,180728000
40427,10678.799805,10678.900391,10597.900391,10622.700195,10622.689453,79130000
40428,10579.200195,10592.400391,10410.299805,10479.099609,10479.088867,145891000
40429,10449.099609,10609.400391,10420.000000,10586.200195,10586.189453,147374000
40430,10547.299805,10773.599609,10497.900391,10712.900391,10712.889648,186434000
40431,10642.700195,10725.000000,10622.700195,10689.599609,10689.588867,140766000
40434,10775.700195,10831.200195,10734.000000,10765.200195,10765.189453,154164000
40435,10759.900391,10835.000000,10689.900391,10806.599609,10806.588867,161443000
40436,10846.000000,10846.500000,10670.000000,10751.799805,10751.789063,146178000
40437,10741.799805,10787.599609,10703.500000,10716.799805,10716.789063,133924000
40438,10799.599609,10839.700195,10544.400391,10588.599609,10588.588867,313047000
40441,10622.099609,10751.299805,10569.099609,10743.099609,10743.088867,173247000
40442,10718.200195,10902.500000,10718.099609,10762.500000,10762.489258,213903000
40443,10803.900391,10805.500000,10511.900391,10555.200195,10555.189453,220396000
40444,10652.799805,10653.500000,10401.799805,10501.500000,10501.489258,229657000
40445,10456.900391,10748.400391,10418.400391,10727.599609,10727.588867,234779000
40448,10732.000000,10767.299805,10574.799805,10613.000000,10612.989258,147302000
40449,10570.900391,10664.000000,10413.599609,10590.700195,10590.689453,207880000
40450,10610.400391,10670.299805,10427.299805,10486.799805,10486.789063,175515000
40451,10407.400391,10681.000000,10378.799805,10514.500000,10514.489258,233735000
40452,10520.099609,10638.000000,10391.599609,10450.099609,10450.088867,227229000
40455,10449.200195,10493.299805,10310.200195,10383.000000,10382.989258,186749000
40456,10404.500000,10654.700195,10341.000000,10651.200195,10651.189453,205515000
40457,10724.599609,10803.299805,10674.299805,10700.200195,10700.189453,225497000
40458,10701.400391,10830.200195,10595.500000,10740.299805,10740.289063,177982000
40459,10705.900391,10758.099609,10632.000000,10720.799805,10720.789063,156847000
40462,10723.799805,10756.900391,10645.400391,10700.799805,10700.789063,145726000
40463,10637.900391,10666.500000,10529.700195,10648.200195,10648.189453,157526000
40464,10680.200195,10894.799805,10662.400391,10866.099609,10866.088867,223613000
40465,10898.799805,10982.099609,10847.400391,10849.700195,10849.689453,214966000
40466,10866.000000,10895.700195,10785.700195,10868.200195,10868.189453,228686000
40469,10820.099609,10908.099609,10751.200195,10897.700195,10897.689453,165844000
40470,10883.700195,11021.599609,10854.099609,10895.299805,10895.289063,269322000
40471,10841.099609,10915.299805,10806.700195,10896.900391,10896.889648,172940000
40472,10830.200195,10943.000000,10797.500000,10892.299805,10892.289063,233268000
40473,10860.599609,10984.200195,10826.099609,10924.799805,10924.789063,133642000
40476,10986.000000,10988.400391,10835.200195,10870.299805,10870.289063,149932000
40477,10825.000000,10855.900391,10729.700195,10797.799805,10797.789063,172823000
40478,10747.400391,10865.400391,10693.700195,10700.099609,10700.088867,222956000
40479,10715.700195,10777.599609,10657.299805,10753.500000,10753.489258,238585000
40480,10735.299805,10878.700195,10683.900391,10812.900391,10812.889648,201939000
40483,10901.799805,10903.400391,10602.200195,10649.500000,10649.489258,193508000
40484,10562.200195,10768.599609,10540.200195,10762.099609,10762.088867,284248000
40485,10788.500000,10795.099609,10528.400391,10569.500000,10569.489258,239127000
40486,10698.400391,10744.299805,10567.400391,10602.799805,10602.789063,313369000
40487,10657.500000,10660.400391,10369.900391,10428.099609,10428.088867,324960000
40490,10335.000000,10351.400391,10217.400391,10291.799805,10291.789063,230096000
40491,10254.400391,10448.599609,10237.700195,10409.799805,10409.789063,216064000
40492,10379.599609,10417.500000,10171.099609,10235.400391,10235.389648,260498000
40493,10224.500000,10242.099609,10062.900391,10149.500000,10149.489258,286054000
40494,9980.400391,10296.099609,9891.000000,10226.799805,10226.789063,334717000
40497,10165.500000,10377.799805,10131.599609,10349.700195,10349.689453,184836000
40498,10264.900391,10299.400391,10095.400391,10095.400391,10095.390625,209493000
40499,10085.599609,10219.599609,10074.000000,10189.299805,10189.289063,179678000
40500,10250.299805,10363.299805,10249.000000,10325.299805,10325.289063,232811000
40501,10326.700195,10327.400391,10133.200195,10271.700195,10271.689453,333406000
40504,10388.799805,10393.400391,9968.299805,9996.400391,9996.390625,270912000
40505,9943.299805,9943.299805,9691.799805,9691.799805,9691.790039,353051000
40506,9706.900391,9790.299805,9567.700195,9742.599609,9742.589844,284383000
40507,9790.900391,9790.900391,9556.099609,9721.799805,9721.790039,214012000
40508,9649.400391,9652.799805,9442.599609,9547.200195,9547.190430,338450000
40511,9587.000000,9676.700195,9312.700195,9324.700195,9324.690430,356379000
40512,9362.200195,9397.700195,9203.400391,9267.200195,9267.190430,387037000
40513,9344.200195,9715.799805,9331.400391,9678.400391,9678.390625,382574000
40514,9788.400391,9986.500000,9549.000000,9947.599609,9947.589844,449858000
40515,9915.500000,10037.400391,9882.900391,10014.799805,10014.790039,281357000
40518,10015.900391,10034.099609,9853.099609,9889.900391,9889.890625,169558000
40519,9884.000000,10027.900391,9826.299805,9924.700195,9924.690430,254821000
40520,9865.700195,10162.000000,9834.299805,10078.400391,10078.390625,196241000
40521,10167.700195,10230.299805,10107.000000,10185.500000,10185.489258,241240000
40522,10224.599609,10226.200195,10064.500000,10121.900391,10121.889648,190485000
40525,10165.799805,10219.700195,10093.700195,10151.200195,10151.189453,166397000
40526,10164.599609,10181.299805,10038.400391,10162.700195,10162.689453,184160000
40527,10072.500000,10080.099609,9944.599609,10009.799805,10009.790039,227045000
40528,9993.599609,10060.099609,9919.700195,10010.299805,10010.290039,192704000
40529,10057.000000,10057.500000,9850.099609,9898.099609,9898.089844,379742000
40532,9915.599609,10057.500000,9851.099609,9996.099609,9996.089844,246700000
40533,10070.900391,10238.900391,10037.700195,10203.400391,10203.389648,187802000
40534,10214.799805,10253.900391,10165.799805,10183.500000,10183.489258,156057000
40535,10202.299805,10220.000000,10100.299805,10106.900391,10106.890625,121337000
40539,10077.599609,10092.900391,9854.000000,9899.000000,9898.990234,131680000
40540,9916.799805,9978.900391,9863.000000,9903.500000,9903.490234,83585000
40541,9933.599609,10011.900391,9900.599609,9981.500000,9981.490234,95653000
40542,9985.099609,9997.700195,9858.799805,9859.099609,9859.089844,155838000
40546,9899.400391,9993.599609,9850.500000,9888.299805,9888.290039,135778000
40547,9895.500000,9974.200195,9799.400391,9888.400391,9888.390625,194824000
40548,9877.500000,9882.400391,9599.299805,9801.400391,9801.390625,241101000
40549,9803.200195,9832.599609,9678.400391,9702.700195,9702.690430,179999000
40550,9682.400391,9699.400391,9497.799805,9560.700195,9560.690430,268083000
40553,9488.299805,9491.799805,9387.900391,9437.799805,9437.790039,271713000
40554,9467.400391,9593.000000,9404.700195,9582.099609,9582.089844,270518000
40555,9606.400391,10106.200195,9596.000000,10101.200195,10101.190430,415429000
40556,10105.799805,10410.200195,10096.799805,10370.799805,10370.789063,484937000
40557,10337.799805,10423.000000,10249.500000,10385.099609,10385.088867,292458000
40560,10328.299805,10354.900391,10245.500000,10280.000000,10279.989258,207148000
40561,10314.200195,10591.900391,10304.599609,10583.400391,10583.389648,320746000
40562,10596.700195,10618.000000,10493.299805,10556.500000,10556.489258,294236000
40563,10542.599609,10683.000000,10515.500000,10636.900391,10636.889648,365740000
40564,10663.400391,10937.599609,10660.500000,10829.099609,10829.088867,441528000
40567,10852.200195,10925.500000,10690.299805,10815.400391,10815.389648,235973000
40568,10840.799805,10855.400391,10626.700195,10664.400391,10664.389648,294500000
40569,10715.000000,10812.299805,10668.700195,10670.700195,10670.689453,229377000
40570,10644.200195,10899.299805,10579.900391,10828.700195,10828.689453,297157000
40571,10822.000000,10961.099609,10713.400391,10747.000000,10746.989258,341939000
40574,10738.200195,10918.599609,10603.400391,10806.000000,10805.989258,266180000
40575,10886.200195,10987.099609,10777.099609,10967.900391,10967.889648,283883000
40576,11004.200195,11044.299805,10917.400391,11010.200195,11010.189453,246889000
40577,10979.599609,11019.099609,10756.599609,10860.700195,10860.689453,362088000
40578,10875.299805,10906.299805,10770.400391,10854.700195,10854.689453,228777000
40581,10854.299805,10985.000000,10782.299805,10922.599609,10922.588867,279793000
40582,10921.599609,10992.099609,10869.400391,10965.099609,10965.088867,196967000
40583,10950.599609,11053.900391,10910.700195,10935.599609,10935.588867,202681000
40584,10877.799805,10885.299805,10685.700195,10791.900391,10791.889648,276284000
40585,10771.700195,10875.599609,10656.400391,10803.599609,10803.588867,177823000
40588,10847.599609,10894.200195,10733.799805,10774.700195,10774.689453,187491000
40589,10753.299805,10899.599609,10719.200195,10826.200195,10826.189453,180920000
40590,10852.000000,11092.099609,10851.000000,11047.799805,11047.789063,323647000
40591,11056.200195,11149.000000,10999.000000,11113.000000,11112.988281,245438000
40592,11137.599609,11165.000000,10961.000000,11068.099609,11068.088867,325457000
40595,11049.299805,11050.299805,10792.200195,10810.500000,10810.489258,212236000
40596,10720.200195,10792.900391,10601.299805,10701.900391,10701.889648,260887000
40597,10705.200195,10741.000000,10611.599609,10633.400391,10633.389648,217729000
40598,10563.200195,10674.599609,10543.299805,10647.599609,10647.588867,217940000
40599,10703.000000,10848.599609,10669.400391,10822.700195,10822.689453,233462000
40602,10829.900391,10923.000000,10730.700195,10850.799805,10850.789063,216216000
40603,10898.799805,10939.700195,10707.400391,10761.900391,10761.889648,256468000
40604,10682.000000,10710.900391,10576.200195,10643.799805,10643.789063,233014000
40605,10682.900391,10781.900391,10512.200195,10566.900391,10566.889648,262825000
40606,10596.000000,10627.200195,10463.799805,10498.700195,10498.689453,221762000
40609,10478.099609,10623.900391,10417.500000,10495.700195,10495.689453,257321000
40610,10529.400391,10568.700195,10412.900391,10568.700195,10568.689453,198314000
40611,10594.500000,10602.400391,10497.299805,10559.500000,10559.489258,411425000
40612,10444.900391,10479.299805,10351.200195,10435.599609,10435.588867,243919000
40613,10346.200195,10452.799805,10313.599609,10398.400391,10398.389648,256479000
40616,10386.200195,10637.700195,10364.500000,10415.900391,10415.889648,505812000
40617,10250.200195,10376.900391,10076.500000,10329.700195,10329.689453,471079000
40618,10372.200195,10422.200195,10079.900391,10092.599609,10092.589844,358245000
40619,10183.700195,10375.000000,10085.500000,10325.599609,10325.588867,0
40620,10382.799805,10448.599609,10262.099609,10328.400391,10328.389648,370068000
40623,10473.700195,10574.400391,10418.900391,10574.400391,10574.389648,223977000
40624,10584.799805,10734.299805,10549.700195,10576.099609,10576.088867,269854000
40625,10548.400391,10658.900391,10512.099609,10638.000000,10637.989258,246215000
40626,10545.299805,10766.000000,10522.000000,10755.599609,10755.588867,246475000
40627,10776.099609,10801.099609,10702.400391,10710.400391,10710.389648,171675000
40630,10721.700195,10766.000000,10677.799805,10751.000000,10750.989258,149945000
40631,10760.000000,10778.099609,10658.700195,10735.000000,10734.989258,198381000
40632,10816.900391,10830.400391,10699.200195,10732.299805,10732.289063,201587000
40633,10755.799805,10784.799805,10570.900391,10576.500000,10576.489258,247985000
40634,10657.200195,10729.900391,10580.599609,10729.900391,10729.889648,212310000
40637,10710.200195,10813.900391,10661.700195,10756.099609,10756.088867,172979000
40638,10742.299805,10749.299805,10624.599609,10678.599609,10678.588867,222697000
40639,10686.400391,10882.299805,10658.700195,10845.099609,10845.088867,241416000
40640,10836.799805,10928.099609,10778.400391,10849.099609,10849.088867,274742000
40641,10916.599609,10950.099609,10885.299805,10913.200195,10913.189453,184078000
40644,10896.200195,10958.200195,10860.099609,10878.299805,10878.289063,156876000
40645,10812.500000,10882.299805,10756.200195,10784.500000,10784.489258,219734000
40646,10814.599609,10867.099609,10767.599609,10786.000000,10785.989258,219983000
40647,10747.799805,10751.099609,10558.099609,10622.700195,10622.689453,261200000
40648,10647.200195,10647.599609,10484.700195,10558.599609,10558.588867,325846000
40651,10574.799805,10574.799805,10289.099609,10344.900391,10344.889648,349381000
40652,10355.599609,10433.200195,10306.299805,10376.500000,10376.489258,209775000
40653,10461.400391,10569.900391,10433.299805,10535.400391,10535.389648,240176000
40654,10603.799805,10634.099609,10528.500000,10584.099609,10584.088867,176355000
40659,10574.900391,10700.200195,10546.900391,10650.599609,10650.588867,169712000
40660,10673.099609,10769.700195,10619.400391,10740.900391,10740.889648,194417000
40661,10809.900391,10890.000000,10809.000000,10867.799805,10867.789063,182170000
40662,10889.299805,10911.299805,10805.500000,10878.900391,10878.889648,140332000
40665,10917.400391,10928.200195,10841.799805,10877.299805,10877.289063,139444000
40666,10865.000000,10865.599609,10775.799805,10825.599609,10825.588867,184413000
40667,10812.799805,10883.099609,10686.900391,10712.599609,10712.588867,198034000
40668,10749.299805,10758.900391,10574.200195,10627.299805,10627.289063,215316000
40669,10544.500000,10628.400391,10481.599609,10610.500000,10610.489258,258553000
40672,10546.900391,10548.299805,10368.099609,10396.299805,10396.289063,227390000
40673,10401.500000,10498.099609,10337.200195,10474.400391,10474.389648,222694000
40674,10527.500000,10590.299805,10461.400391,10531.500000,10531.489258,154751000
